opcode_dec,opcode_hex,name
1492,0x5D4,CMSG_RECOVER_DISENCHANTED_ITEM
1493,0x5D5,SMSG_RECOVER_DISENCHANTED_ITEM_RESULT
1494,0x5D6,
1495,0x5D7,
1496,0x5D8,
1497,0x5D9,
1498,0x5DA,CMSG_RECOVERY_QUERY_DELETED_CHARACTER
1499,0x5DB,SMSG_RECOVERY_QUERY_DELETED_CHARACTER_RESPONSE
1500,0x5DC,CMSG_RECOVER_DELETED_CHARACTER
1501,0x5DD,SMSG_RECOVER_DELETED_CHARACTER_RESULT
1502,0x5DE,CMSG_RECOVERY_QUERY_VENDORED_ITEM
1503,0x5DF,SMSG_RECOVERY_QUERY_VENDORED_ITEM_RESPONSE
1504,0x5E0,CMSG_RECOVER_VENDORED_ITEM
1505,0x5E1,SMSG_RECOVER_VENDORED_ITEM_RESULT
1506,0x5E2,CMSG_RECOVERY_QUERY_DELETED_ITEM
1507,0x5E3,SMSG_RECOVERY_QUERY_DELETED_ITEM_RESPONSE
1508,0x5E4,CMSG_RECOVER_DELETED_ITEM
1509,0x5E5,SMSG_RECOVER_DELETED_ITEM_RESULT
1510,0x5E6,CMSG_RECOVERY_QUERY_MYTHIC_RECYCLING
1511,0x5E7,SMSG_RECOVERY_QUERY_MYTHIC_RECYCLING_RESPONSE
1512,0x5E8,CMSG_RECOVER_MYTHIC_RECYCLING
1513,0x5E9,SMSG_RECOVER_MYTHIC_RECYCLING_RESULT
1514,0x5EA,
1515,0x5EB,
1516,0x5EC,
1517,0x5ED,
1518,0x5EE,
1519,0x5EF,
1520,0x5F0,
1521,0x5F1,
1522,0x5F2,CMSG_TAXI_REQUEST_EARLY_LANDING
1523,0x5F3,SMSG_PATCH_CHR_SPECS
1524,0x5F4,SMSG_PATCH_SPELL_CUSTOM_ATTR
1525,0x5F5,SMSG_REALM_MERGE_SEND_TARGET_REALM
1526,0x5F6,CMSG_REALM_MERGE_SET_TARGET_REALM
1527,0x5F7,SMSG_REALM_MERGE_SET_TARGET_REALM_RESULT
1528,0x5F8,SMSG_PATCH_LOADING_SCREENS
1529,0x5F9,SMSG_UPDATE_KNOWN_RANDOM_ENCHANTS
1530,0x5FA,SMSG_ADD_KNOWN_RANDOM_ENCHANT
1531,0x5FB,SMSG_REMOVE_KNOWN_RANDOM_ENCHANT
1532,0x5FC,SMSG_UPDATE_RANDOM_ENCHANT_DATA
1533,0x5FD,SMSG_UPDATE_RANDOM_ENCHANT_SLOTS
1534,0x5FE,SMSG_UPDATE_RANDOM_ENCHANT_SLOT
1535,0x5FF,SMSG_UPDATE_RANDOM_ENCHANT_PRESET_DATA
1536,0x600,SMSG_UPDATE_ACTIVE_RANDOM_ENCHANT_PRESET
1537,0x601,
1538,0x602,SMSG_SAVE_RANDOM_ENCHANT_PRESET_RESULT
1539,0x603,CMSG_REFORGE_RANDOM_ENCHANT_ITEM
1540,0x604,SMSG_REFORGE_RANDOM_ENCHANT_RESULT
1541,0x605,CMSG_COLLECTION_REFORGE_RANDOM_ENCHANT_ITEM
1542,0x606,SMSG_COLLECTION_REFORGE_RANDOM_ENCHANT_RESULT
1543,0x607,CMSG_DISENCHANT_RANDOM_ENCHANT_ITEM
1544,0x608,CMSG_DISENCHANT_RANDOM_ENCHANT_SLOT
1545,0x609,SMSG_DISENCHANT_RANDOM_ENCHANT_RESULT
1546,0x60A,CMSG_APPLY_RANDOM_ENCHANT_ITEM
1547,0x60B,SMSG_APPLY_RANDOM_ENCHANT_RESULT
1548,0x60C,CMSG_SET_ACTIVE_RANDOM_ENCHANT_PRESET
1549,0x60D,SMSG_SET_ACTIVE_RANDOM_ENCHANT_PRESET_RESULT
1550,0x60E,CMSG_REFORGE_RANDOM_ENCHANT_SLOT
1551,0x60F,CMSG_COLLECTION_REFORGE_RANDOM_ENCHANT_SLOT
1552,0x610,CMSG_APPLY_RANDOM_ENCHANT_SLOT
1553,0x611,CMSG_PURCHASE_MYSTIC_SCROLL
1554,0x612,SMSG_PURCHASE_MYSTIC_SCROLL_RESULT
1555,0x613,CMSG_INSPECT_RANDOM_ENCHANTS
1556,0x614,SMSG_INSPECT_RANDOM_ENCHANTS_RESULT
1557,0x615,CMSG_UNLOCK_RANDOM_ENCHANT_PRESET
1558,0x616,SMSG_UNLOCK_RANDOM_ENCHANT_PRESET_RESULT
1559,0x617,CMSG_DESTROY_RANDOM_ENCHANT_SLOT
1560,0x618,SMSG_DESTROY_RANDOM_ENCHANT_SLOT_RESULT
1561,0x619,SMSG_UPDATE_RANDOM_ENCHANT_PROGRESS
1562,0x61A,CMSG_CREATURE_QUERY_BULK
1563,0x61B,CMSG_ITEM_QUERY_BULK
1564,0x61C,CMSG_QUEST_QUERY_BULK
1565,0x61D,CMSG_WILDCARD_UNLEARN_ABILITY
1566,0x61E,SMSG_WILDCARD_UNLEARN_ABILITY_RESULT
1567,0x61F,CMSG_RESET_DUNGEONS
1568,0x620,CMSG_RESET_RAIDS
1569,0x621,SMSG_WILDCARD_ENTRY_LEARNED
1570,0x622,CMSG_SET_SKILL_CARD
1571,0x623,SMSG_SET_SKILL_CARD_RESULT
1572,0x624,SMSG_UPDATE_SKILL_CARDS
1573,0x625,SMSG_UPDATE_SKILL_CARD
1574,0x626,CMSG_BUILD_CREATOR_CREATE_BUILD
1575,0x627,SMSG_BUILD_CREATOR_CREATE_BUILD_RESULT
1576,0x628,CMSG_BUILD_CREATOR_SAVE_BUILD
1577,0x629,SMSG_BUILD_CREATOR_SAVE_BUILD_RESULT
1578,0x62A,CMSG_BUILD_CREATOR_RATE_BUILD
1579,0x62B,SMSG_BUILD_CREATOR_RATE_BUILD_RESULT
1580,0x62C,CMSG_BUILD_CREATOR_DELETE_BUILD
1581,0x62D,SMSG_BUILD_CREATOR_DELETE_BUILD_RESULT
1582,0x62E,CMSG_BUILD_CREATOR_REQUEST_BUILD_DATAS
1583,0x62F,SMSG_BUILD_CREATOR_REQUEST_BUILD_DATAS_RESULT
1584,0x630,CMSG_BUILD_CREATOR_REQUEST_BUILD_DATA
1585,0x631,SMSG_BUILD_CREATOR_REQUEST_BUILD_DATA_RESULT
1586,0x632,SMSG_BUILD_CREATOR_ACTIVE_BUILD
1587,0x633,SMSG_BUILD_CREATOR_ACTIVE_BUILDS
1588,0x634,SMSG_BUILD_CREATOR_OWNED_BUILDS
1589,0x635,SMSG_BUILD_CREATOR_UPVOTED_BUILDS
1590,0x636,SMSG_BUILD_DRAFT_UPDATE_DRAFTABLES
1591,0x637,SMSG_BUILD_DRAFT_UPDATE_DRAFTABLE
1592,0x638,SMSG_BUILD_DRAFT_UPDATE_DRAFTED
1593,0x639,SMSG_BUILD_DRAFT_ROLE_PROMPT
1594,0x63A,CMSG_BUILD_DRAFT_SELECT_ROLE
1595,0x63B,SMSG_BUILD_DRAFT_SELECT_ROLE_RESULT
1596,0x63C,SMSG_BUILD_DRAFT_UPDATE_COMPLETED_BUILDS
1597,0x63D,SMSG_BUILD_DRAFT_UPDATE_COMPLETED_BUILD
1598,0x63E,CMSG_ASCENSIONGM_TICKET_HISTORY_REQUEST
1599,0x63F,SMSG_ASCENSIONGM_TICKET_HISTORY_LIST
1600,0x640,SMSG_RECOLOR_COLLECTION_LIST
1601,0x641,SMSG_RECOLOR_COLLECTION_ADDED
1602,0x642,SMSG_RECOLOR_COLLECTION_REMOVED
1603,0x643,CMSG_WILDCARD_ROLL_ABILITIES
1604,0x644,SMSG_WILDCARD_ROLL_ABILITIES_RESULT
1605,0x645,CMSG_WILDCARD_RESET_ABILITIES
1606,0x646,SMSG_WILDCARD_RESET_ABILITIES_RESULT
1607,0x647,SMSG_PATCH_SKILL_CARD
1608,0x648,SMSG_SKILL_CARD_COLLECTION_LIST
1609,0x649,SMSG_SKILL_CARD_COLLECTED
1610,0x64A,SMSG_PATCH_CHARACTER_ADVANCEMENT
1611,0x64B,CMSG_WILDCARD_REROLL_UNLOCKED_STARTING_ABILITIES
1612,0x64C,SMSG_WILDCARD_REROLL_UNLOCKED_STARTING_ABILITIES_RESULT
1613,0x64D,
1614,0x64E,
1615,0x64F,SMSG_INITIAL_ITEM_COOLDOWNS
1616,0x650,SMSG_OVERRIDE_SKYBOX
1617,0x651,CMSG_ENTER_MANASTORM
1618,0x652,SMSG_ENTER_MANASTORM_RESULT
1619,0x653,SMSG_PENDING_SKILL_CARD_LIST
1620,0x654,SMSG_PENDING_SKILL_CARD_ADDED
1621,0x655,SMSG_PENDING_SKILL_CARD_REMOVED
1622,0x656,CMSG_CLAIM_PENDING_SKILL_CARD
1623,0x657,SMSG_CLAIM_PENDING_SKILL_CARD_RESULT
1624,0x658,CMSG_CHARACTER_ADVANCEMENT_LOCK_ENTRY
1625,0x659,SMSG_CHARACTER_ADVANCEMENT_LOCK_ENTRY_RESULT
1626,0x65A,CMSG_CHARACTER_ADVANCEMENT_UNLOCK_ENTRY
1627,0x65B,SMSG_CHARACTER_ADVANCEMENT_UNLOCK_ENTRY_RESULT
1628,0x65C,SMSG_UPDATE_QUEST_ICON
1629,0x65D,SMSG_MANASTORM_UPDATE_MAX_COMPLETED_LEVEL
1630,0x65E,SMSG_MANASTORM_COMPLETED_LEVEL
1631,0x65F,SMSG_MANASTORM_DATA
1632,0x660,SMSG_MANASTORM_ACTIVE_DATA
1633,0x661,SMSG_BUILD_DRAFT_PICK_PROMPT
1634,0x662,SMSG_OVERRIDE_SPELL_VISUAL
1635,0x663,SMSG_PATCH_CHALLENGE_MODIFIER
1636,0x664,SMSG_PATCH_CHALLENGE_MODIFIER_TYPE
1637,0x665,CMSG_LEAVE_MANASTORM
1638,0x666,SMSG_LEAVE_MANASTORM_RESULT
1639,0x667,CMSG_SET_LEVEL_SCALING
1640,0x668,SMSG_SET_CVAR
1641,0x669,SMSG_UPDATE_GOSSIP_ICON
1642,0x66A,CMSG_PURCHASE_SEALED_CARD
1643,0x66B,SMSG_PURCHASE_SEALED_CARD_RESULT
1644,0x66C,SMSG_PATCH_SEALED_CARD_COSTS
1645,0x66D,SMSG_LFG_UPDATE_CUSTOM
1646,0x66E,SMSG_PATCH_TOKEN_TYPES
1647,0x66F,SMSG_TOKEN_LIST
1648,0x670,SMSG_TOKEN_UPDATE
1649,0x671,CMSG_SOCIAL_SET_OFFLINE
1650,0x672,SMSG_PLAYER_DATA
1651,0x673,SMSG_AURA_UPDATE_ADDON
1652,0x674,SMSG_AURA_UPDATE_ALL_ADDON
1653,0x675,SMSG_GROUP_CONNECTION_UPDATE
1654,0x676,SMSG_PATCH_GLOBAL_STRINGS
1655,0x677,SMSG_PATCH_CHALLENGE_LEVELS
1656,0x678,SMSG_PATCH_ZONE_STORY
1657,0x679,CMSG_SET_LOOT_SPECIALIZATION
1658,0x67A,SMSG_SET_LOOT_SPECIALIZATION
1659,0x67B,SMSG_MANASTORM_FAIL
1660,0x67C,CMSG_STABLE_DELETE_PET
1661,0x67D,SMSG_PATCH_MANASTORM
1662,0x67E,SMSG_PATCH_MANASTORM_MESSAGES
1663,0x67F,SMSG_MANASTORM_CHAOTIC_LINK_UPDATE
1664,0x680,SMSG_PATCH_ZONE_LIGHT
1665,0x681,SMSG_PATCH_ZONE_LIGHT_POINT
1666,0x682,
1667,0x683,
1668,0x684,
1669,0x685,
1670,0x686,SMSG_PATCH_SPELL_ADDON
1671,0x687,SMSG_TALKING_HEAD_FRAME
1672,0x688,SMSG_MANASTORM_LOADOUT_DATA
1673,0x689,CMSG_SET_MANASTORM_LOADOUT_SLOT
1674,0x68A,SMSG_SET_MANASTORM_LOADOUT_SLOT_RESULT
1675,0x68B,SMSG_UPDATE_MANASTORM_LOADOUT_SLOT
1676,0x68C,SMSG_PATCH_MANASTORM_PLAYER_GROUP_MODIFIERS
1677,0x68D,SMSG_PATCH_MANASTORM_MODIFIERS
1678,0x68E,SMSG_SIGNAL_EVENT
1679,0x68F,SMSG_UPDATE_INSTANCE_ENCOUNTER_STATE
1680,0x690,
1681,0x691,SMSG_PATCH_APPEARANCE_CATEGORIES
1682,0x692,SMSG_PATCH_APPEARANCES
1683,0x693,SMSG_PATCH_ITEM_APPEARANCES
1684,0x694,SMSG_PATCH_UI_CAMERA_APPEARANCE_CHR_RACES
1685,0x695,SMSG_PATCH_UI_CAMERA_APPEARANCE_WEAPONS
1686,0x696,SMSG_PATCH_UI_CAMERAS
1687,0x697,CMSG_APPLY_APPEARANCES
1688,0x698,SMSG_APPLY_APPEARANCES_RESULT
1689,0x699,SMSG_APPEARANCE_COLLECTION_INFO
1690,0x69A,SMSG_APPEARANCE_ACTIVE_INFO
1691,0x69B,SMSG_APPEARANCE_ADDED
1692,0x69C,SMSG_APPEARANCE_REMOVED
1693,0x69D,SMSG_APPEARANCE_OUTFIT_INFO
1694,0x69E,CMSG_SAVE_APPEARANCE_OUTFIT
1695,0x69F,SMSG_SAVE_APPEARANCE_OUTFIT_RESULT
1696,0x6A0,CMSG_DELETE_APPEARANCE_OUTFIT
1697,0x6A1,SMSG_DELETE_APPEARANCE_OUTFIT_RESULT
1698,0x6A2,SMSG_CAN_SEE_APPEARANCES_INFO
1699,0x6A3,CMSG_SET_CAN_SEE_APPEARANCES
1700,0x6A4,SMSG_PATCH_TUTORIAL_CATEGORIES
1701,0x6A5,SMSG_PATCH_TUTORIAL
1702,0x6A6,SMSG_PATCH_TUTORIAL_OBJECTIVE_TYPES
1703,0x6A7,SMSG_PATCH_TUTORIAL_OBJECTIVES
1704,0x6A8,CMSG_CLAIM_TUTORIAL_REWARDS
1705,0x6A9,SMSG_PATCH_CHARACTER_ADVANCEMENT_CATEGORIES
1706,0x6AA,SMSG_HAND_OF_FATE_REWARDS_LIST
1707,0x6AB,SMSG_SCROLL_OF_FORTUNE_REWARDS_LIST
1708,0x6AC,SMSG_PATCH_TUTORIAL_KEYWORDS
1709,0x6AD,SMSG_MANASTORM_REWARD_VISIBILITY
1710,0x6AE,
1711,0x6AF,SMSG_CLAIM_TUTORIAL_REWARDS_RESULT
1712,0x6B0,SMSG_TUTORIAL_REWARDED_LIST
1713,0x6B1,SMSG_TUTORIAL_REWARDED
1714,0x6B2,SMSG_PATCH_TUTORIAL_REWARDS
1715,0x6B3,CMSG_COLLECT_HAND_OF_FATE_REWARDS
1716,0x6B4,SMSG_COLLECT_HAND_OF_FATE_REWARDS_RESULT
1717,0x6B5,CMSG_COLLECT_SCROLL_OF_FORTUNE_REWARDS
1718,0x6B6,SMSG_COLLECT_SCROLL_OF_FORTUNE_REWARDS_RESULT
1719,0x6B7,SMSG_COLLECTED_HAND_OF_FATE_REWARDS_LIST
1720,0x6B8,SMSG_COLLECTED_SCROLL_OF_FORTUNE_REWARDS_LIST
1721,0x6B9,CMSG_QUERY_CUSTOM_STORE
1722,0x6BA,SMSG_QUERY_CUSTOM_STORE_RESULT
1723,0x6BB,CMSG_PURCHASE_CUSTOM_STORE_ITEM
1724,0x6BC,SMSG_PURCHASE_CUSTOM_STORE_ITEM_RESULT
1725,0x6BD,SMSG_CUSTOM_STORE_TYPE_LIST
1726,0x6BE,SMSG_PATCH_SUPER_TRACK
1727,0x6BF,SMSG_PATCH_QUEST_SUPER_TRACK
1728,0x6C0,SMSG_PATCH_SPELL_TAG_TYPES
1729,0x6C1,SMSG_PATCH_SPELL_TAGS
1730,0x6C2,
1731,0x6C3,CMSG_TOGGLE_MENTOR_STATUS
1732,0x6C4,SMSG_TOGGLE_MENTOR_STATUS_RESULT
1733,0x6C5,SMSG_PATCH_MENTOR_SPECIALIZATIONS
1734,0x6C6,CMSG_ADD_MENTOR_SPECIALIZATION
1735,0x6C7,SMSG_ADD_MENTOR_SPECIALIZATION_RESULT
1736,0x6C8,CMSG_REMOVE_MENTOR_SPECIALIZATION
1737,0x6C9,SMSG_REMOVE_MENTOR_SPECIALIZATION_RESULT
1738,0x6CA,SMSG_MENTOR_SPECIALIZATIONS_LIST
1739,0x6CB,CMSG_QUERY_MENTOR_WHOIS
1740,0x6CC,SMSG_QUERY_MENTOR_WHOIS_RESULT
1741,0x6CD,
1742,0x6CE,SMSG_PATCH_SPELL_SPELL_SUGGESTIONS
1743,0x6CF,
1744,0x6D0,
1745,0x6D1,
1746,0x6D2,SMSG_PATCH_SPELL_STAT_SUGGESTIONS
1747,0x6D3,
1748,0x6D4,SMSG_PATCH_CHARACTER_CREATION_ARCHETYPE_ROLES
1749,0x6D5,SMSG_PATCH_CHARACTER_CREATION_ARCHETYPE_CATEGORIES
1750,0x6D6,SMSG_PATCH_CHARACTER_CREATION_ARCHETYPES
1751,0x6D7,SMSG_PATCH_CHARACTER_CREATION_PET_DETAILS
1752,0x6D8,SMSG_PATCH_CHARACTER_CREATION_SHAPESHIFT_DETAILS
1753,0x6D9,SMSG_PATCH_COLLECTOR_CACHE_TYPES
1754,0x6DA,SMSG_PATCH_COLLECTOR_CACHE_RARITY_TYPES
1755,0x6DB,SMSG_PATCH_COLLECTOR_CACHE_RARITY_RATES
1756,0x6DC,SMSG_PATCH_COLLECTOR_CACHE_ITEMS
1757,0x6DD,CMSG_PURCHASE_SEALED_CARD_BOOSTER_PACK
1758,0x6DE,SMSG_PURCHASE_SEALED_CARD_BOOSTER_PACK_RESULT
1759,0x6DF,CMSG_OPEN_COLLECTOR_CACHE
1760,0x6E0,SMSG_OPEN_COLLECTOR_CACHE_RESULT
1761,0x6E1,CMSG_INSPECT_CHARACTER_ADVANCEMENT
1762,0x6E2,SMSG_INSPECT_CHARACTER_ADVANCEMENT_RESULT
1763,0x6E3,SMSG_PATCH_CHARACTER_CREATION_ARCHETYPE_DETAILS
1764,0x6E4,CMSG_CHAT_INFRACTION_ACKNOWLEDGE
1765,0x6E5,SMSG_CHAT_INFRACTION
1766,0x6E6,
1767,0x6E7,
1768,0x6E8,SMSG_MOVE_DISABLE_TURN_WHILE_FALLING
1769,0x6E9,SMSG_MOVE_ENABLE_TURN_WHILE_FALLING
1770,0x6EA,CMSG_COLLECT_ITEM_APPEARANCE
1771,0x6EB,SMSG_COLLECT_ITEM_APPEARANCE_RESULT
1772,0x6EC,SMSG_PATCH_ITEM_SET_APPEARANCES
1773,0x6ED,SMSG_PATCH_APPEARANCE_DETAILS
1774,0x6EE,SMSG_LIST_WILDCARD_MISC_DATA
1775,0x6EF,SMSG_UPDATE_WILDCARD_MISC_DATA
1776,0x6F0,SMSG_LIST_WILDCARD_QUICK_ROLLING_CONFIGS
1777,0x6F1,CMSG_REPURCHASE_WILDCARD_ROLLS
1778,0x6F2,CMSG_REPURCHASE_WILDCARD_ABILITY_ROLLS
1779,0x6F3,CMSG_REPURCHASE_WILDCARD_TALENT_ROLLS
1780,0x6F4,SMSG_REPURCHASE_WILDCARD_ROLLS_RESULT
1781,0x6F5,SMSG_PATCH_SCREEN_LOCATIONS
1782,0x6F6,SMSG_PATCH_SPELL_ACTIVATION_OVERLAYS
1783,0x6F7,SMSG_LIST_KNOWN_STORE_COLLECTION_ITEMS
1784,0x6F8,SMSG_ADD_KNOWN_STORE_COLLECTION_ITEM
1785,0x6F9,SMSG_REMOVE_KNOWN_STORE_COLLECTION_ITEM
1786,0x6FA,SMSG_PATCH_OBJECT_SPAWN_VISIBILITY_SETTINGS
1787,0x6FB,SMSG_PATCH_GAMEOBJECT_DISPLAY_INFO_ADDON
1788,0x6FC,SMSG_PATCH_CREATURE_DISPLAY_INFO_GEOSET_DATA
1789,0x6FD,CMSG_QUERY_INSTANCE_BINDS
1790,0x6FE,SMSG_QUERY_INSTANCE_BINDS_RESULT
1791,0x6FF,CMSG_ITEM_STAT_QUERY
1792,0x700,SMSG_ITEM_STAT_QUERY_RESPONSE
1793,0x701,SMSG_PLAYER_GM_TICKET_INFO
1794,0x702,SMSG_PLAYER_GM_TICKET_UPDATE
1795,0x703,CMSG_CREATE_GM_TICKET
1796,0x704,SMSG_CREATE_GM_TICKET_RESULT
1797,0x705,CMSG_CLOSE_GM_TICKET
1798,0x706,SMSG_CLOSE_GM_TICKET_RESULT
1799,0x707,CMSG_SEND_GM_TICKET_MESSAGE
1800,0x708,SMSG_SEND_GM_TICKET_MESSAGE_RESULT
1801,0x709,SMSG_GM_TICKET_LIST
1802,0x70A,SMSG_GM_TICKET_CREATED
1803,0x70B,SMSG_GM_TICKET_UPDATE
1804,0x70C,CMSG_UPDATE_GM_TICKET_STATUS
1805,0x70D,SMSG_UPDATE_GM_TICKET_STATUS_RESULT
1806,0x70E,CMSG_UPDATE_GM_TICKET_PRIORITY
1807,0x70F,SMSG_UPDATE_GM_TICKET_PRIORITY_RESULT
1808,0x710,CMSG_UPDATE_GM_TICKET_TITLE
1809,0x711,SMSG_UPDATE_GM_TICKET_TITLE_RESULT
1810,0x712,CMSG_APPROVE_GM_TICKET_SUGGESTION
1811,0x713,SMSG_APPROVE_GM_TICKET_SUGGESTION_RESULT
1812,0x714,CMSG_DECLINE_GM_TICKET_SUGGESTION
1813,0x715,SMSG_DECLINE_GM_TICKET_SUGGESTION_RESULT
1814,0x716,SMSG_INSPECT_ADDON
1815,0x717,CMSG_ASSIGN_GM_TICKET
1816,0x718,SMSG_ASSIGN_GM_TICKET_RESULT
1817,0x719,CMSG_REOPEN_GM_TICKET
1818,0x71A,SMSG_REOPEN_GM_TICKET_RESULT
1819,0x71B,CMSG_REQUEST_PLAYER_INFO
1820,0x71C,SMSG_REQUEST_PLAYER_INFO_RESULT
1821,0x71D,CMSG_MARK_GM_TICKET_MESSAGE_AS_READ
1822,0x71E,SMSG_MARK_GM_TICKET_MESSAGE_AS_READ_RESULT
1823,0x71F,
1824,0x720,
1825,0x721,
1826,0x722,
1827,0x723,
1828,0x724,
1829,0x725,
1830,0x726,
1831,0x727,
1832,0x728,
1833,0x729,
1834,0x72A,
1835,0x72B,
1836,0x72C,
1837,0x72D,
1838,0x72E,CMSG_CHARACTER_ACTIVATE
1839,0x72F,CMSG_CHARACTER_DEACTIVATE
1840,0x730,SMSG_CALLBOARD_CACHE_CONFIG_UPDATE
1841,0x731,CMSG_QUEST_CACHE_ADDON_QUERY
1842,0x732,SMSG_QUEST_CACHE_ADDON_QUERY_RESPONSE
1843,0x733,CMSG_PURCHASE_MYSTIC_EXTRACT
1844,0x734,SMSG_PURCHASE_MYSTIC_EXTRACT_RESULT
1845,0x735,CMSG_SUBMIT_GAME_FEEDBACK
1846,0x736,SMSG_SUBMIT_GAME_FEEDBACK_RESULT
1847,0x737,SMSG_UPDATE_SPECIALIZATION_MYSTIC_ENCHANT_PRESET_ID
1848,0x738,SMSG_UPDATE_SPECIALIZATION_EQUIPMENT_SET_ID
1849,0x739,CMSG_SET_SPECIALIZATION_MYSTIC_ENCHANT_PRESET_ID
1850,0x73A,CMSG_SET_SPECIALIZATION_EQUIPMENT_SET_ID
1851,0x73B,CMSG_TOGGLE_FEL_COMMUTATION_STATUS
1852,0x73C,SMSG_TOGGLE_FEL_COMMUTATION_STATUS_RESULT
1853,0x73D,SMSG_FEL_COMMUTATION_STATUS_UPDATE
1854,0x73E,SMSG_OPEN_CUSTOM_STORE
1855,0x73F,SMSG_LOOT_ROLL_ADDON
1856,0x740,SMSG_SUPER_TRACKER_SET_POSITION
1857,0x741,CMSG_GOSSIP_CLOSE
1858,0x742,SMSG_SPELL_FAILURE_SKILL
1859,0x743,SMSG_INSTANCED_AREAS_LIST
1860,0x744,CMSG_INSTANCED_AREAS_SWITCH
1861,0x745,CMSG_PLAYER_POLL_LIST_REQUEST
1862,0x746,SMSG_PLAYER_POLL_LIST
1863,0x747,CMSG_PLAYER_POLL_SUBMIT
1864,0x748,SMSG_PLAYER_POLL_SUBMIT_RESULT
1865,0x749,CMSG_DRAFT_START
1866,0x74A,CMSG_DRAFT_STOP
1867,0x74B,CMSG_DRAFT_ROLL
1868,0x74C,CMSG_DRAFT_SELECT
1869,0x74D,CMSG_DRAFT_SKIP
1870,0x74E,CMSG_DRAFT_RESET
1871,0x74F,CMSG_DRAFT_HAND_OF_FATE_START
1872,0x750,CMSG_DRAFT_HAND_OF_FATE_PICK
1873,0x751,CMSG_DRAFT_HAND_OF_FATE_SACRIFICE
1874,0x752,CMSG_DRAFT_HAND_OF_FATE_CANCEL
1875,0x753,SMSG_DRAFT_STATE
1876,0x754,SMSG_DRAFT_START_RESULT
1877,0x755,SMSG_DRAFT_STOP_RESULT
1878,0x756,SMSG_DRAFT_ROLL_RESULT
1879,0x757,SMSG_DRAFT_SELECT_RESULT
1880,0x758,SMSG_DRAFT_SKIP_RESULT
1881,0x759,SMSG_DRAFT_RESET_RESULT
1882,0x75A,SMSG_DRAFT_HAND_OF_FATE_START_RESULT
1883,0x75B,SMSG_DRAFT_HAND_OF_FATE_PICK_RESULT
1884,0x75C,SMSG_DRAFT_HAND_OF_FATE_SACRIFICE_RESULT
1885,0x75D,SMSG_DRAFT_HAND_OF_FATE_CANCEL_RESULT
1886,0x75E,SMSG_CHARACTER_LIST_INFO
1887,0x75F,SMSG_CHARACTER_ACTIVATE_RESULT
1888,0x760,SMSG_CHARACTER_DEACTIVATE_RESULT
1889,0x761,
1890,0x762,
1891,0x763,
1892,0x764,
1893,0x765,
1894,0x766,
1895,0x767,SMSG_CHECKPOINTS_ENABLED
1896,0x768,SMSG_HONORABLE_COMBAT_ZONES
1897,0x769,SMSG_BANK_PERMISSIONS
1898,0x76A,SMSG_SET_ACTION_BUTTON_SPELL
1899,0x76B,SMSG_ITEM_USED
1900,0x76C,SMSG_ITEM_USE_FAILED
1901,0x76D,SMSG_PROCESSED_STATISTIC_QUERY
1902,0x76E,SMSG_PROCESSED_ASSET_QUERY
1903,0x76F,SMSG_CHARACTER_SELECTION_SORT_ORDER
1904,0x770,SMSG_CHARACTER_SELECTION_MAIL
1905,0x771,SMSG_CHARACTER_SELECTION_GAME_MODE
1906,0x772,CMSG_CHARACTER_SELECTION_SET_SORT_ORDER
1907,0x773,CMSG_SET_DUNGEON_DIFFICULTY_REQUEST
1908,0x774,CMSG_RESPAWN_AT_CHECKPOINT_REQUEST
1909,0x775,CMSG_SINGLE_ASSET_QUERY
1910,0x776,CMSG_MULTIPLE_ASSET_QUERY
1911,0x777,CMSG_STATISTIC_QUERY
1912,0x778,CMSG_CHARACTER_ADVANCEMENT_LOADOUT_ACTIVATE_REQUEST
1913,0x779,CMSG_CHARACTER_ADVANCEMENT_LOADOUT_SET_NAME_REQUEST
1914,0x77A,CMSG_CHARACTER_ADVANCEMENT_LOADOUT_SET_SORT_ORDER_REQUEST
1915,0x77B,SMSG_OVERWRITE_LFG_DATA_PAYLOAD
1916,0x77C,SMSG_AREA_POI_PAYLOAD
1917,0x77D,SMSG_MISC_PLAYER_DATA_PAYLOAD
1918,0x77E,SMSG_FELFORGED_RESET_PAYLOAD
1919,0x77F,SMSG_CHARACTER_ADVANCEMENT_LOADOUT_ACTIVE_PAYLOAD
1920,0x780,SMSG_CHARACTER_ADVANCEMENT_LOADOUT_OWNED_PAYLOAD
1921,0x781,
1922,0x782,
1923,0x783,
1924,0x784,
1925,0x785,
1926,0x786,
1927,0x787,
1928,0x788,
1929,0x789,
1930,0x78A,
1931,0x78B,
1932,0x78C,
1933,0x78D,
1934,0x78E,
1935,0x78F,
1936,0x790,
1937,0x791,
1938,0x792,
1939,0x793,
1940,0x794,
1941,0x795,
1942,0x796,
1943,0x797,
1944,0x798,
1945,0x799,
1946,0x79A,
1947,0x79B,
1948,0x79C,
1949,0x79D,
1950,0x79E,
1951,0x79F,
1952,0x7A0,
1953,0x7A1,
1954,0x7A2,
1955,0x7A3,
1956,0x7A4,
1957,0x7A5,
1958,0x7A6,
1959,0x7A7,
1960,0x7A8,
1961,0x7A9,
1962,0x7AA,
1963,0x7AB,
1964,0x7AC,
1965,0x7AD,
1966,0x7AE,
1967,0x7AF,
1968,0x7B0,
1969,0x7B1,
1970,0x7B2,
1971,0x7B3,
